gene	module
ENSG00000071189	ME10
ENSG00000071205	ME0
ENSG00000071242	ME2
ENSG00000071243	ME1
ENSG00000071246	ME3
ENSG00000071282	ME0
ENSG00000071462	ME1
ENSG00000071537	ME1
ENSG00000071539	ME13
ENSG00000071553	ME4
ENSG00000071564	ME1
ENSG00000071575	ME1
ENSG00000071626	ME0
ENSG00000071655	ME28
ENSG00000071794	ME1
ENSG00000071859	ME1
ENSG00000071889	ME1
ENSG00000071894	ME1
ENSG00000071909	ME0
ENSG00000071967	ME0
ENSG00000071991	ME0
ENSG00000071994	ME1
ENSG00000072042	ME1
ENSG00000072062	ME5
ENSG00000072071	ME17
ENSG00000072080	ME1
ENSG00000072110	ME17
ENSG00000072121	ME7
ENSG00000072133	ME0
ENSG00000072134	ME0
ENSG00000072135	ME5
ENSG00000072163	ME1
ENSG00000072182	ME1
ENSG00000072195	ME0
ENSG00000072201	ME0
ENSG00000072210	ME2
ENSG00000072274	ME6
ENSG00000072310	ME1
ENSG00000072364	ME1
ENSG00000072401	ME4
ENSG00000072415	ME1
ENSG00000072422	ME0
ENSG00000072501	ME1
ENSG00000072506	ME2
ENSG00000072518	ME2
ENSG00000072571	ME13
ENSG00000072609	ME2
ENSG00000072657	ME1
ENSG00000072682	ME3
ENSG00000072694	ME1
ENSG00000072736	ME1
ENSG00000072756	ME1
ENSG00000072778	ME8
ENSG00000072786	ME5
ENSG00000072803	ME11
ENSG00000072818	ME1
ENSG00000072832	ME0
ENSG00000072840	ME26
ENSG00000072849	ME1
ENSG00000072858	ME3
ENSG00000072864	ME0
ENSG00000072952	ME5
ENSG00000072954	ME2
ENSG00000072958	ME1
ENSG00000073008	ME4
ENSG00000073050	ME1
ENSG00000073060	ME2
ENSG00000073067	ME0
ENSG00000073111	ME19
ENSG00000073146	ME0
ENSG00000073150	ME3
ENSG00000073169	ME1
ENSG00000073282	ME3
ENSG00000073331	ME0
ENSG00000073350	ME0
ENSG00000073417	ME1
ENSG00000073464	ME1
ENSG00000073536	ME3
ENSG00000073578	ME5
ENSG00000073584	ME34
ENSG00000073605	ME1
ENSG00000073614	ME1
ENSG00000073670	ME0
ENSG00000073711	ME0
ENSG00000073712	ME1
ENSG00000073734	ME0
ENSG00000073737	ME4
ENSG00000073754	ME0
ENSG00000073756	ME16
ENSG00000073792	ME4
ENSG00000073803	ME2
ENSG00000073849	ME1
ENSG00000073861	ME12
ENSG00000073910	ME0
ENSG00000073921	ME4
ENSG00000073969	ME29
ENSG00000074054	ME36
ENSG00000074071	ME1
ENSG00000074181	ME1
ENSG00000074201	ME1
ENSG00000074211	ME0
ENSG00000074219	ME3
ENSG00000074266	ME5
ENSG00000074276	ME0
ENSG00000074317	ME0
ENSG00000074319	ME1
ENSG00000074356	ME0
ENSG00000074370	ME11
ENSG00000074410	ME1
ENSG00000074416	ME3
ENSG00000074527	ME0
ENSG00000074582	ME1
ENSG00000074590	ME0
ENSG00000074603	ME1
ENSG00000074621	ME1
ENSG00000074657	ME0
ENSG00000074660	ME4
ENSG00000074695	ME7
ENSG00000074696	ME14
ENSG00000074706	ME1
ENSG00000074755	ME1
ENSG00000074800	ME4
ENSG00000074803	ME0
ENSG00000074842	ME7
ENSG00000074855	ME1
ENSG00000074935	ME3
ENSG00000074964	ME4
ENSG00000074966	ME1
ENSG00000075035	ME0
ENSG00000075043	ME0
ENSG00000075073	ME0
ENSG00000075089	ME2
ENSG00000075131	ME7
ENSG00000075142	ME1
ENSG00000075151	ME0
ENSG00000075188	ME37
ENSG00000075213	ME0
ENSG00000075218	ME13
ENSG00000075223	ME4
ENSG00000075234	ME12
ENSG00000075239	ME7
ENSG00000075240	ME2
ENSG00000075275	ME0
ENSG00000075290	ME6
ENSG00000075292	ME3
ENSG00000075303	ME1
ENSG00000075336	ME5
ENSG00000075340	ME1
ENSG00000075388	ME2
ENSG00000075391	ME3
ENSG00000075399	ME1
ENSG00000075407	ME1
ENSG00000075413	ME1
ENSG00000075415	ME1
ENSG00000075420	ME3
ENSG00000075426	ME6
ENSG00000075539	ME30
ENSG00000075568	ME2
ENSG00000075618	ME1
ENSG00000075624	ME5
ENSG00000075643	ME0
ENSG00000075651	ME1
ENSG00000075702	ME14
ENSG00000075711	ME0
ENSG00000075785	ME3
ENSG00000075790	ME2
ENSG00000075826	ME2
ENSG00000075856	ME1
ENSG00000075884	ME4
ENSG00000075914	ME2
ENSG00000075945	ME5
ENSG00000075975	ME10
ENSG00000076003	ME14
ENSG00000076043	ME1
ENSG00000076053	ME1
ENSG00000076067	ME3
ENSG00000076108	ME1
ENSG00000076201	ME0
ENSG00000076242	ME0
ENSG00000076248	ME1
ENSG00000076258	ME1
ENSG00000076321	ME2
ENSG00000076344	ME0
ENSG00000076351	ME2
ENSG00000076356	ME3
ENSG00000076382	ME32
ENSG00000076513	ME2
ENSG00000076554	ME1
ENSG00000076555	ME2
ENSG00000076604	ME1
ENSG00000076641	ME12
ENSG00000076650	ME1
ENSG00000076662	ME0
ENSG00000076685	ME4
ENSG00000076706	ME2
ENSG00000076716	ME0
ENSG00000076770	ME1
ENSG00000076826	ME0
ENSG00000076864	ME2
ENSG00000076924	ME1
ENSG00000076928	ME1
ENSG00000076944	ME4
ENSG00000076984	ME1
ENSG00000077044	ME5
ENSG00000077063	ME0
ENSG00000077097	ME5
ENSG00000077147	ME1
ENSG00000077150	ME1
ENSG00000077152	ME7
ENSG00000077157	ME1
ENSG00000077232	ME1
ENSG00000077235	ME1
ENSG00000077238	ME11
ENSG00000077254	ME2
ENSG00000077264	ME0
ENSG00000077274	ME0
ENSG00000077279	ME0
ENSG00000077312	ME2
ENSG00000077327	ME8
ENSG00000077348	ME1
ENSG00000077380	ME1
ENSG00000077420	ME1
ENSG00000077454	ME0
ENSG00000077458	ME1
ENSG00000077463	ME22
ENSG00000077514	ME5
ENSG00000077522	ME1
ENSG00000077549	ME1
ENSG00000077585	ME1
ENSG00000077616	ME0
ENSG00000077684	ME2
ENSG00000077713	ME1
ENSG00000077721	ME1
ENSG00000077782	ME0
ENSG00000077800	ME0
ENSG00000077935	ME2
ENSG00000077942	ME2
ENSG00000077943	ME0
ENSG00000077984	ME12
ENSG00000078018	ME11
ENSG00000078043	ME2
ENSG00000078053	ME23
ENSG00000078061	ME1
ENSG00000078070	ME0
ENSG00000078081	ME18
ENSG00000078098	ME0
ENSG00000078114	ME0
ENSG00000078124	ME4
ENSG00000078140	ME1
ENSG00000078142	ME0
ENSG00000078177	ME0
ENSG00000078237	ME1
ENSG00000078246	ME0
ENSG00000078269	ME1
ENSG00000078295	ME0
ENSG00000078304	ME36
ENSG00000078328	ME0
ENSG00000078369	ME4
ENSG00000078399	ME3
ENSG00000078401	ME1
ENSG00000078403	ME0
ENSG00000078487	ME1
ENSG00000078549	ME0
ENSG00000078579	ME0
ENSG00000078589	ME4
ENSG00000078596	ME17
ENSG00000078618	ME1
ENSG00000078668	ME9
ENSG00000078674	ME1
ENSG00000078687	ME3
ENSG00000078699	ME1
ENSG00000078747	ME1
ENSG00000078795	ME0
ENSG00000078804	ME6
ENSG00000078808	ME5
ENSG00000078814	ME0
ENSG00000078900	ME7
ENSG00000078902	ME3
ENSG00000078967	ME2
ENSG00000079101	ME0
ENSG00000079102	ME0
ENSG00000079112	ME0
ENSG00000079134	ME2
ENSG00000079150	ME2
ENSG00000079156	ME0
ENSG00000079215	ME9
ENSG00000079246	ME37
ENSG00000079257	ME1
ENSG00000079263	ME1
ENSG00000079277	ME4
ENSG00000079308	ME3
ENSG00000079313	ME1
ENSG00000079332	ME1
ENSG00000079335	ME36
ENSG00000079337	ME0
ENSG00000079385	ME1
ENSG00000079387	ME1
ENSG00000079432	ME1
ENSG00000079435	ME1
ENSG00000079459	ME1
ENSG00000079462	ME1
ENSG00000079482	ME0
ENSG00000079616	ME2
ENSG00000079691	ME0
ENSG00000079739	ME1
ENSG00000079785	ME1
ENSG00000079805	ME1
ENSG00000079819	ME12
ENSG00000079841	ME0
ENSG00000079931	ME7
ENSG00000079950	ME1
ENSG00000079974	ME1
ENSG00000079999	ME2
ENSG00000080007	ME25
ENSG00000080031	ME4
ENSG00000080166	ME0
ENSG00000080189	ME3
ENSG00000080200	ME0
ENSG00000080293	ME0
ENSG00000080298	ME2
ENSG00000080345	ME1
ENSG00000080371	ME1
ENSG00000080493	ME12
ENSG00000080503	ME0
ENSG00000080511	ME3
ENSG00000080546	ME23
ENSG00000080561	ME20
ENSG00000080572	ME0
ENSG00000080573	ME12
ENSG00000080603	ME1
ENSG00000080608	ME2
ENSG00000080644	ME34
ENSG00000080709	ME0
ENSG00000080802	ME5
ENSG00000080815	ME3
ENSG00000080819	ME1
ENSG00000080822	ME5
ENSG00000080823	ME2
ENSG00000080824	ME14
ENSG00000080839	ME5
ENSG00000080845	ME2
ENSG00000080854	ME0
ENSG00000080910	ME0
ENSG00000080986	ME13
ENSG00000081014	ME1
ENSG00000081019	ME5
ENSG00000081026	ME7
ENSG00000081041	ME21
ENSG00000081052	ME7
ENSG00000081059	ME9
ENSG00000081087	ME1
ENSG00000081138	ME1
ENSG00000081148	ME1
ENSG00000081154	ME1
ENSG00000081177	ME0
ENSG00000081181	ME10
ENSG00000081189	ME1
ENSG00000081237	ME1
ENSG00000081307	ME0
ENSG00000081320	ME6
ENSG00000081377	ME26
ENSG00000081386	ME1
ENSG00000081479	ME2
ENSG00000081665	ME0
ENSG00000081692	ME1
ENSG00000081721	ME1
ENSG00000081760	ME0
ENSG00000081791	ME1
ENSG00000081803	ME0
ENSG00000081870	ME1
ENSG00000081913	ME1
ENSG00000081923	ME0
ENSG00000081985	ME1
ENSG00000082014	ME4
ENSG00000082068	ME0
ENSG00000082074	ME1
ENSG00000082126	ME0
ENSG00000082146	ME1
ENSG00000082153	ME1
ENSG00000082175	ME0
ENSG00000082196	ME4
ENSG00000082212	ME1
ENSG00000082213	ME5
ENSG00000082258	ME2
ENSG00000082269	ME2
ENSG00000082293	ME11
ENSG00000082397	ME3
ENSG00000082438	ME10
ENSG00000082458	ME26
ENSG00000082482	ME0
ENSG00000082512	ME1
ENSG00000082515	ME14
ENSG00000082516	ME0
ENSG00000082556	ME0
ENSG00000082641	ME0
ENSG00000082684	ME1
ENSG00000082701	ME5
ENSG00000082781	ME15
ENSG00000082805	ME0
ENSG00000082898	ME0
ENSG00000082996	ME1
ENSG00000083067	ME2
ENSG00000083093	ME0
ENSG00000083097	ME1
ENSG00000083099	ME3
ENSG00000083123	ME1
ENSG00000083168	ME1
ENSG00000083223	ME4
ENSG00000083290	ME5
ENSG00000083307	ME2
ENSG00000083312	ME1
ENSG00000083444	ME5
ENSG00000083454	ME1
ENSG00000083457	ME0
ENSG00000083520	ME1
ENSG00000083535	ME1
ENSG00000083544	ME1
ENSG00000083635	ME1
ENSG00000083642	ME1
ENSG00000083720	ME1
ENSG00000083750	ME1
ENSG00000083799	ME1
ENSG00000083807	ME1
ENSG00000083812	ME10
ENSG00000083814	ME16
ENSG00000083817	ME2
ENSG00000083828	ME1
ENSG00000083838	ME3
ENSG00000083844	ME2
ENSG00000083845	ME8
ENSG00000083857	ME1
ENSG00000083896	ME1
ENSG00000083937	ME1
ENSG00000084070	ME23
ENSG00000084072	ME0
ENSG00000084073	ME14
ENSG00000084090	ME14
ENSG00000084092	ME2
ENSG00000084093	ME1
ENSG00000084110	ME4
ENSG00000084112	ME3
ENSG00000084207	ME4
ENSG00000084234	ME4
ENSG00000084444	ME0
ENSG00000084453	ME0
ENSG00000084463	ME1
ENSG00000084623	ME5
ENSG00000084628	ME18
ENSG00000084636	ME0
ENSG00000084652	ME2
ENSG00000084674	ME1
ENSG00000084676	ME1
ENSG00000084693	ME1
ENSG00000084710	ME1
ENSG00000084731	ME3
ENSG00000084733	ME2
ENSG00000084734	ME0
ENSG00000084754	ME2
ENSG00000084764	ME0
ENSG00000084774	ME1
ENSG00000085063	ME0
ENSG00000085117	ME3
ENSG00000085185	ME2
ENSG00000085224	ME1
ENSG00000085231	ME0
ENSG00000085265	ME4
ENSG00000085274	ME1
ENSG00000085276	ME0
ENSG00000085365	ME0
ENSG00000085377	ME1
ENSG00000085382	ME1
ENSG00000085415	ME1
ENSG00000085433	ME6
ENSG00000085449	ME1
ENSG00000085465	ME2
ENSG00000085491	ME4
ENSG00000085511	ME2
ENSG00000085514	ME4
ENSG00000085552	ME7
ENSG00000085563	ME1
ENSG00000085644	ME30
ENSG00000085662	ME3
ENSG00000085719	ME0
ENSG00000085721	ME2
ENSG00000085733	ME15
ENSG00000085741	ME1
ENSG00000085760	ME0
ENSG00000085788	ME8
ENSG00000085831	ME0
ENSG00000085832	ME0
ENSG00000085840	ME14
ENSG00000085871	ME5
ENSG00000085872	ME1
ENSG00000085978	ME2
ENSG00000085982	ME3
ENSG00000085998	ME1
ENSG00000085999	ME13
ENSG00000086015	ME0
ENSG00000086061	ME10
ENSG00000086062	ME10
ENSG00000086065	ME0
ENSG00000086102	ME1
ENSG00000086189	ME0
ENSG00000086200	ME5
ENSG00000086205	ME0
ENSG00000086232	ME0
ENSG00000086288	ME5
ENSG00000086289	ME1
ENSG00000086300	ME5
ENSG00000086475	ME3
ENSG00000086504	ME5
ENSG00000086544	ME0
ENSG00000086589	ME6
ENSG00000086598	ME14
ENSG00000086619	ME5
ENSG00000086666	ME1
ENSG00000086696	ME2
ENSG00000086712	ME1
ENSG00000086717	ME0
ENSG00000086730	ME36
ENSG00000086758	ME5
ENSG00000086827	ME1
ENSG00000086848	ME2
ENSG00000086967	ME0
ENSG00000086991	ME0
ENSG00000087008	ME3
ENSG00000087053	ME19
ENSG00000087074	ME10
ENSG00000087076	ME0
ENSG00000087077	ME13
ENSG00000087085	ME1
ENSG00000087086	ME4
ENSG00000087087	ME1
ENSG00000087088	ME5
ENSG00000087095	ME1
ENSG00000087111	ME0
ENSG00000087116	ME23
ENSG00000087128	ME0
ENSG00000087152	ME0
ENSG00000087157	ME3
ENSG00000087191	ME2
ENSG00000087206	ME1
ENSG00000087237	ME1
ENSG00000087245	ME1
ENSG00000087250	ME0
ENSG00000087253	ME4
ENSG00000087258	ME26
ENSG00000087263	ME1
ENSG00000087266	ME4
ENSG00000087269	ME1
ENSG00000087274	ME1
ENSG00000087299	ME9
ENSG00000087301	ME2
ENSG00000087302	ME14
ENSG00000087303	ME0
ENSG00000087338	ME2
ENSG00000087365	ME14
ENSG00000087448	ME9
ENSG00000087460	ME1
ENSG00000087470	ME1
ENSG00000087494	ME0
ENSG00000087495	ME0
ENSG00000087502	ME0
ENSG00000087510	ME0
ENSG00000087586	ME13
ENSG00000087589	ME2
ENSG00000087842	ME0
ENSG00000087884	ME1
ENSG00000087903	ME3
ENSG00000087995	ME0
ENSG00000088002	ME0
ENSG00000088035	ME1
ENSG00000088038	ME2
ENSG00000088053	ME15
ENSG00000088179	ME4
ENSG00000088205	ME36
ENSG00000088247	ME14
ENSG00000088256	ME0
ENSG00000088280	ME0
ENSG00000088298	ME2
ENSG00000088305	ME7
ENSG00000088325	ME13
ENSG00000088356	ME1
ENSG00000088367	ME0
ENSG00000088386	ME1
ENSG00000088387	ME9
ENSG00000088448	ME0
ENSG00000088451	ME16
ENSG00000088538	ME20
ENSG00000088543	ME1
ENSG00000088682	ME1
ENSG00000088726	ME15
ENSG00000088727	ME10
ENSG00000088756	ME0
ENSG00000088766	ME1
ENSG00000088808	ME0
ENSG00000088812	ME1
ENSG00000088826	ME1
ENSG00000088827	ME18
ENSG00000088832	ME5
ENSG00000088833	ME3
ENSG00000088836	ME0
ENSG00000088854	ME1
ENSG00000088876	ME1
ENSG00000088881	ME20
ENSG00000088882	ME0
ENSG00000088888	ME1
ENSG00000088899	ME1
ENSG00000088926	ME0
ENSG00000088930	ME1
ENSG00000088970	ME3
ENSG00000088986	ME2
ENSG00000088992	ME4
ENSG00000089006	ME7
ENSG00000089009	ME8
ENSG00000089012	ME1
ENSG00000089022	ME1
ENSG00000089041	ME5
ENSG00000089048	ME1
ENSG00000089050	ME1
ENSG00000089053	ME3
ENSG00000089057	ME2
ENSG00000089060	ME2
ENSG00000089063	ME1
ENSG00000089091	ME5
ENSG00000089094	ME1
ENSG00000089101	ME0
ENSG00000089123	ME10
ENSG00000089127	ME24
ENSG00000089154	ME1
ENSG00000089157	ME8
ENSG00000089159	ME1
ENSG00000089163	ME1
ENSG00000089169	ME0
ENSG00000089177	ME0
ENSG00000089195	ME6
ENSG00000089199	ME0
ENSG00000089220	ME5
ENSG00000089225	ME0
ENSG00000089234	ME1
ENSG00000089248	ME28
ENSG00000089250	ME0
ENSG00000089280	ME6
ENSG00000089289	ME0
ENSG00000089327	ME1
ENSG00000089335	ME1
ENSG00000089351	ME8
ENSG00000089472	ME0
ENSG00000089486	ME1
ENSG00000089505	ME2
ENSG00000089558	ME1
ENSG00000089597	ME1
ENSG00000089639	ME4
ENSG00000089682	ME1
ENSG00000089685	ME13
ENSG00000089692	ME13
ENSG00000089693	ME3
ENSG00000089723	ME3
ENSG00000089737	ME1
ENSG00000089775	ME17
ENSG00000089818	ME1
ENSG00000089820	ME0
ENSG00000089847	ME0
ENSG00000089876	ME0
ENSG00000089902	ME3
ENSG00000089916	ME1
ENSG00000090006	ME0
ENSG00000090013	ME5
ENSG00000090020	ME4
ENSG00000090054	ME1
ENSG00000090060	ME0
ENSG00000090061	ME1
ENSG00000090097	ME26
ENSG00000090104	ME6
ENSG00000090238	ME9
ENSG00000090263	ME1
ENSG00000090266	ME1
ENSG00000090273	ME14
ENSG00000090316	ME2
ENSG00000090339	ME21
ENSG00000090372	ME3
ENSG00000090376	ME4
ENSG00000090382	ME4
ENSG00000090432	ME1
ENSG00000090447	ME1
ENSG00000090470	ME3
ENSG00000090487	ME5
ENSG00000090520	ME32
ENSG00000090530	ME0
ENSG00000090539	ME0
ENSG00000090554	ME17
ENSG00000090565	ME9
ENSG00000090581	ME3
ENSG00000090612	ME0
ENSG00000090615	ME1
ENSG00000090621	ME1
ENSG00000090659	ME4
ENSG00000090661	ME1
ENSG00000090674	ME3
ENSG00000090686	ME3
ENSG00000090776	ME0
ENSG00000090857	ME35
ENSG00000090861	ME1
ENSG00000090863	ME1
ENSG00000090889	ME13
ENSG00000090905	ME2
ENSG00000090924	ME4
ENSG00000090932	ME2
ENSG00000090971	ME17
ENSG00000090975	ME17
ENSG00000090989	ME0
ENSG00000091009	ME1
ENSG00000091010	ME0
ENSG00000091039	ME2
ENSG00000091073	ME2
ENSG00000091106	ME5
ENSG00000091127	ME0
ENSG00000091128	ME5
ENSG00000091129	ME9
ENSG00000091136	ME0
ENSG00000091137	ME0
ENSG00000091140	ME2
ENSG00000091157	ME1
ENSG00000091164	ME14
ENSG00000091181	ME0
ENSG00000091262	ME5
ENSG00000091317	ME3
ENSG00000091409	ME1
ENSG00000091428	ME0
ENSG00000091436	ME3
ENSG00000091483	ME1
ENSG00000091490	ME29
ENSG00000091513	ME0
ENSG00000091527	ME1
ENSG00000091536	ME2
ENSG00000091542	ME10
ENSG00000091592	ME8
ENSG00000091622	ME1
ENSG00000091640	ME3
ENSG00000091651	ME2
ENSG00000091656	ME0
ENSG00000091732	ME2
ENSG00000091831	ME0
ENSG00000091844	ME1
ENSG00000091879	ME0
ENSG00000091947	ME1
ENSG00000091972	ME0
ENSG00000091986	ME1
ENSG00000092010	ME24
ENSG00000092020	ME14
ENSG00000092036	ME1
ENSG00000092051	ME4
ENSG00000092067	ME5
ENSG00000092068	ME1
ENSG00000092094	ME1
ENSG00000092096	ME20
ENSG00000092098	ME24
ENSG00000092108	ME1
ENSG00000092140	ME2
ENSG00000092148	ME1
ENSG00000092199	ME19
ENSG00000092200	ME0
ENSG00000092201	ME1
ENSG00000092203	ME3
ENSG00000092208	ME1
ENSG00000092295	ME0
ENSG00000092330	ME2
ENSG00000092345	ME1
ENSG00000092421	ME1
ENSG00000092439	ME2
ENSG00000092445	ME1
ENSG00000092470	ME13
ENSG00000092529	ME1
ENSG00000092531	ME1
ENSG00000092607	ME1
ENSG00000092621	ME19
ENSG00000092758	ME17
ENSG00000092820	ME6
ENSG00000092841	ME5
ENSG00000092847	ME3
ENSG00000092850	ME1
ENSG00000092853	ME13
ENSG00000092871	ME1
ENSG00000092929	ME1
ENSG00000092931	ME0
ENSG00000092964	ME2
ENSG00000092969	ME0
ENSG00000092978	ME17
ENSG00000093000	ME2
ENSG00000093009	ME13
ENSG00000093010	ME5
ENSG00000093072	ME5
ENSG00000093100	ME33
ENSG00000093134	ME4
ENSG00000093144	ME1
ENSG00000093167	ME3
ENSG00000093183	ME1
ENSG00000093217	ME1
ENSG00000094631	ME1
ENSG00000094661	ME2
ENSG00000094755	ME0
ENSG00000094804	ME13
ENSG00000094841	ME1
ENSG00000094880	ME2
ENSG00000094914	ME1
ENSG00000094916	ME37
ENSG00000094975	ME1
ENSG00000095002	ME1
ENSG00000095015	ME23
ENSG00000095059	ME1
ENSG00000095066	ME1
ENSG00000095139	ME14
ENSG00000095203	ME1
ENSG00000095209	ME1
ENSG00000095261	ME1
ENSG00000095303	ME15
ENSG00000095319	ME2
ENSG00000095321	ME5
ENSG00000095370	ME2
ENSG00000095380	ME6
ENSG00000095383	ME4
ENSG00000095397	ME10
ENSG00000095464	ME0
ENSG00000095485	ME1
ENSG00000095539	ME0
ENSG00000095564	ME2
ENSG00000095574	ME1
ENSG00000095585	ME1
ENSG00000095587	ME0
ENSG00000095596	ME0
ENSG00000095627	ME0
ENSG00000095637	ME1
ENSG00000095739	ME6
ENSG00000095752	ME1
ENSG00000095777	ME0
ENSG00000095787	ME1
ENSG00000095794	ME6
ENSG00000095906	ME1
ENSG00000095932	ME1
ENSG00000095951	ME1
ENSG00000096060	ME23
ENSG00000096063	ME3
ENSG00000096070	ME1
ENSG00000096080	ME19
ENSG00000096088	ME0
ENSG00000096092	ME1
ENSG00000096093	ME3
ENSG00000096384	ME0
ENSG00000096401	ME1
ENSG00000096433	ME3
ENSG00000096654	ME10
ENSG00000096696	ME1
ENSG00000096717	ME6
ENSG00000096746	ME1
ENSG00000096872	ME3
ENSG00000096968	ME24
ENSG00000096996	ME1
ENSG00000097007	ME1
ENSG00000097021	ME19
ENSG00000097033	ME3
ENSG00000097046	ME1
ENSG00000097096	ME20
ENSG00000099139	ME17
ENSG00000099194	ME1
ENSG00000099203	ME0
ENSG00000099204	ME17
ENSG00000099219	ME1
ENSG00000099246	ME1
ENSG00000099250	ME0
ENSG00000099256	ME0
ENSG00000099260	ME0
ENSG00000099282	ME0
ENSG00000099284	ME1
ENSG00000099290	ME1
ENSG00000099308	ME2
ENSG00000099326	ME1
ENSG00000099330	ME2
ENSG00000099331	ME3
ENSG00000099337	ME2
ENSG00000099338	ME0
ENSG00000099341	ME5
ENSG00000099364	ME2
ENSG00000099365	ME0
ENSG00000099377	ME4
ENSG00000099381	ME1
ENSG00000099385	ME5
ENSG00000099617	ME0
ENSG00000099622	ME2
ENSG00000099624	ME28
ENSG00000099625	ME0
ENSG00000099715	ME0
ENSG00000099725	ME25
ENSG00000099769	ME1
ENSG00000099783	ME14
ENSG00000099785	ME4
ENSG00000099795	ME28
ENSG00000099797	ME5
ENSG00000099800	ME1
ENSG00000099804	ME0
ENSG00000099810	ME1
ENSG00000099812	ME0
ENSG00000099814	ME3
ENSG00000099817	ME5
ENSG00000099821	ME1
ENSG00000099822	ME0
ENSG00000099834	ME4
ENSG00000099840	ME7
ENSG00000099849	ME1
ENSG00000099860	ME6
ENSG00000099864	ME0
ENSG00000099866	ME1
ENSG00000099875	ME1
ENSG00000099889	ME1
ENSG00000099899	ME1
ENSG00000099901	ME19
ENSG00000099904	ME1
ENSG00000099910	ME9
ENSG00000099917	ME1
ENSG00000099940	ME4
ENSG00000099942	ME1
ENSG00000099949	ME1
ENSG00000099953	ME1
ENSG00000099954	ME0
ENSG00000099956	ME29
ENSG00000099957	ME0
ENSG00000099958	ME7
ENSG00000099960	ME3
ENSG00000099968	ME2
ENSG00000099974	ME0
ENSG00000099977	ME1
ENSG00000099985	ME21
ENSG00000099991	ME2
ENSG00000099992	ME1
ENSG00000099994	ME2
ENSG00000099995	ME2
ENSG00000099998	ME4
ENSG00000099999	ME0
ENSG00000100003	ME8
ENSG00000100012	ME0
ENSG00000100014	ME3
ENSG00000100023	ME0
ENSG00000100024	ME7
ENSG00000100027	ME1
ENSG00000100028	ME1
ENSG00000100029	ME1
ENSG00000100030	ME1
ENSG00000100031	ME8
ENSG00000100033	ME0
ENSG00000100034	ME4
ENSG00000100036	ME1
ENSG00000100038	ME5
ENSG00000100055	ME4
ENSG00000100056	ME1
ENSG00000100060	ME2
ENSG00000100065	ME3
ENSG00000100068	ME2
ENSG00000100075	ME28
ENSG00000100077	ME36
ENSG00000100079	ME4
ENSG00000100083	ME3
ENSG00000100084	ME1
ENSG00000100092	ME5
ENSG00000100095	ME0
ENSG00000100097	ME4
ENSG00000100099	ME1
ENSG00000100100	ME2
ENSG00000100104	ME1
ENSG00000100105	ME2
ENSG00000100106	ME5
ENSG00000100109	ME1
ENSG00000100116	ME1
ENSG00000100121	ME0
ENSG00000100122	ME0
ENSG00000100124	ME2
ENSG00000100129	ME8
ENSG00000100138	ME1
ENSG00000100139	ME3
ENSG00000100142	ME1
ENSG00000100147	ME0
ENSG00000100150	ME0
ENSG00000100151	ME23
ENSG00000100154	ME17
ENSG00000100162	ME13
ENSG00000100167	ME0
ENSG00000100170	ME0
ENSG00000100196	ME0
ENSG00000100197	ME2
ENSG00000100201	ME1
ENSG00000100206	ME13
ENSG00000100207	ME8
ENSG00000100209	ME1
ENSG00000100211	ME3
ENSG00000100216	ME27
ENSG00000100218	ME0
ENSG00000100219	ME7
ENSG00000100220	ME38
ENSG00000100221	ME6
ENSG00000100225	ME1
ENSG00000100226	ME1
ENSG00000100227	ME1
ENSG00000100228	ME0
ENSG00000100234	ME0
ENSG00000100239	ME1
ENSG00000100241	ME5
ENSG00000100242	ME1
ENSG00000100243	ME9
ENSG00000100246	ME1
ENSG00000100253	ME3
ENSG00000100258	ME3
ENSG00000100263	ME8
ENSG00000100266	ME3
ENSG00000100271	ME1
ENSG00000100276	ME2
ENSG00000100280	ME1
ENSG00000100281	ME1
ENSG00000100284	ME1
ENSG00000100285	ME1
ENSG00000100288	ME1
ENSG00000100290	ME0
ENSG00000100292	ME3
ENSG00000100294	ME0
ENSG00000100296	ME0
ENSG00000100297	ME19
ENSG00000100298	ME13
ENSG00000100299	ME2
ENSG00000100300	ME4
ENSG00000100302	ME1
ENSG00000100304	ME1
ENSG00000100307	ME9
ENSG00000100311	ME0
ENSG00000100314	ME1
ENSG00000100316	ME8
ENSG00000100319	ME2
ENSG00000100320	ME0
ENSG00000100321	ME0
ENSG00000100324	ME1
ENSG00000100325	ME1
ENSG00000100330	ME1
ENSG00000100335	ME14
ENSG00000100336	ME0
ENSG00000100341	ME0
ENSG00000100342	ME24
ENSG00000100344	ME0
ENSG00000100345	ME0
ENSG00000100346	ME20
ENSG00000100347	ME0
ENSG00000100348	ME1
ENSG00000100350	ME1
ENSG00000100351	ME1
ENSG00000100353	ME2
ENSG00000100354	ME5
ENSG00000100359	ME1
ENSG00000100360	ME1
ENSG00000100362	ME15
ENSG00000100364	ME5
ENSG00000100365	ME5
ENSG00000100368	ME4
ENSG00000100372	ME1
ENSG00000100373	ME4
ENSG00000100376	ME2
ENSG00000100379	ME1
ENSG00000100380	ME1
ENSG00000100385	ME12
ENSG00000100387	ME14
ENSG00000100393	ME3
ENSG00000100395	ME1
ENSG00000100399	ME1
ENSG00000100401	ME1
ENSG00000100403	ME1
ENSG00000100410	ME1
ENSG00000100412	ME2
ENSG00000100413	ME1
ENSG00000100416	ME2
ENSG00000100417	ME0
ENSG00000100418	ME2
ENSG00000100422	ME2
